,datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
5802,2024-03-25 18:00:00,117.17,78.49787699969295,115.01,113.582,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
5803,2024-03-25 19:00:00,97.38,78.46331031275864,94.11,94.66,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
5804,2024-03-25 20:00:00,94.04,78.42636658219881,78.44,82.853,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933
5805,2024-03-25 21:00:00,86.44,78.38696269365977,74.99,75.595,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
5806,2024-03-25 22:00:00,75.89,78.3450155327877,69.99,68.739,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
5807,2024-03-25 23:00:00,58.44,78.30044198522894,69.51,68.993,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681
5808,2024-03-26 00:00:00,60.96,78.25315893662972,69.89,67.682,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0,1.0
5809,2024-03-26 01:00:00,64.46,78.20308327263629,70.4,66.774,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683
5810,2024-03-26 02:00:00,66.18,78.15013187889495,69.82,65.851,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
5811,2024-03-26 03:00:00,71.13,78.09422164105194,69.63,68.506,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476
5812,2024-03-26 04:00:00,73.78,78.03526944475354,72.85,74.747,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
5813,2024-03-26 05:00:00,77.61,77.97319217564596,82.06,78.751,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9659258262890682,0.25881904510252096
5814,2024-03-26 06:00:00,75.92,77.90790671937552,81.63,78.005,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
5815,2024-03-26 07:00:00,54.96,77.83932996158849,68.94,76.216,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
5816,2024-03-26 08:00:00,62.0,77.76737878793108,53.38,72.419,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
5817,2024-03-26 09:00:00,49.5,77.69197008404961,41.26,72.939,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475
5818,2024-03-26 10:00:00,66.07,77.6130207355903,37.11,68.543,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.5000000000000003,-0.8660254037844385
5819,2024-03-26 11:00:00,63.12,77.53044762819943,40.18,69.02,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
5820,2024-03-26 12:00:00,59.06,77.44416764752327,50.16,69.917,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
5821,2024-03-26 13:00:00,67.02,77.35409767920807,61.14,71.139,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684
5822,2024-03-26 14:00:00,65.0,77.26015460890011,66.33,70.257,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5823,2024-03-26 15:00:00,67.99,77.16225532224564,78.08,70.969,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
5824,2024-03-26 16:00:00,78.55,77.06031670489091,92.31,84.742,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
5825,2024-03-26 17:00:00,85.39,76.95425564248222,119.18,91.629,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215
5826,2024-03-26 18:00:00,88.4,76.84398902066582,121.53,90.568,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
5827,2024-03-26 19:00:00,76.04,76.72943372508793,96.47,79.966,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
5828,2024-03-26 20:00:00,74.15,76.61050664139488,78.79,71.091,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933
5829,2024-03-26 21:00:00,66.93,76.48712465523289,72.98,68.941,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
