datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
2024-06-26 00:00:00,95.32,97.02,98.91,93.449,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.0,1.0
2024-06-26 01:00:00,95.46,92.91,97.5,85.367,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.2588190451025207,0.9659258262890684
2024-06-26 02:00:00,92.34,95.45,96.19,92.829,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.4999999999999999,0.8660254037844387
2024-06-26 03:00:00,98.7,100.49,100.72,96.695,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.7071067811865476,0.7071067811865476
2024-06-26 04:00:00,110.2,112.16,111.7,108.303,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.8660254037844386,0.5000000000000001
2024-06-26 05:00:00,130.0,112.15,115.79,114.95,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.9659258262890682,0.2588190451025209
2024-06-26 06:00:00,121.1,104.43,96.3,107.243,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17
2024-06-26 07:00:00,101.76,92.88,78.36,87.282,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.9659258262890684,-0.2588190451025206
2024-06-26 08:00:00,96.54,80.52,65.84,72.989,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998
2024-06-26 09:00:00,93.42,76.72,65.33,58.246,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.7071067811865476,-0.7071067811865475
2024-06-26 10:00:00,84.02,78.99,66.17,67.428,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.5000000000000003,-0.8660254037844385
2024-06-26 11:00:00,82.44,84.09,66.4,62.899,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,0.258819045102521,-0.9659258262890682
2024-06-26 12:00:00,85.2,89.4,69.62,76.454,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,1.2246467991473532e-16,-1.0
2024-06-26 13:00:00,93.0,98.01,87.43,90.357,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.2588190451025203,-0.9659258262890684
2024-06-26 14:00:00,104.0,110.06,101.16,93.802,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.4999999999999997,-0.8660254037844388
2024-06-26 15:00:00,108.59,124.83,110.79,111.065,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.7071067811865471,-0.7071067811865479
2024-06-26 16:00:00,183.21,155.77,142.09,145.945,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.8660254037844385,-0.5000000000000004
2024-06-26 17:00:00,278.57,214.05,207.92,243.125,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.965925826289068,-0.2588190451025215
2024-06-26 18:00:00,319.29,224.68,239.61,362.956,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-1.0,-1.8369701987210294e-16
2024-06-26 19:00:00,193.14,183.99,194.39,241.817,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.9659258262890684,0.2588190451025203
2024-06-26 20:00:00,119.11,144.44,128.86,131.785,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.866025403784439,0.4999999999999993
2024-06-26 21:00:00,110.0,120.67,109.52,111.375,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.7071067811865477,0.7071067811865474
2024-06-26 22:00:00,96.0,110.12,123.61,117.489,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.5000000000000004,0.8660254037844384
2024-06-26 23:00:00,97.24,105.76,116.48,103.815,0,0,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,-0.2588190451025215,0.965925826289068
2024-06-27 00:00:00,102.19,100.75,111.32,107.505,0,0,0.4338837391175582,-0.900968867902419,0.5000000000000003,-0.8660254037844385,0.0,1.0
